xfce4-clipman,1.6.5-1build2,
xfce4-dict,0.8.6-1build2,
xfce4-notes,1.10.0-1build2,
xfce4-notifyd,0.9.4-1,
xfce4-panel,4.18.4-1ubuntu0.1,
xfce4-panel-profiles,1.0.14-1,
xfce4-power-manager,4.18.3-2build3,
xfce4-screensaver,4.18.3-1build1,
xfce4-screenshooter,1.10.5-1build1,
xfce4-sensors-plugin,1.4.4-1build2,
xfce4-session,4.18.3-1build2,
xfce4-settings,4.18.4-0ubuntu3,
xfce4-taskmanager,1.5.7-1build1,
xfce4-terminal,1.1.3-1build1,
xfdashboard,1.0.0-0ubuntu3,
xfdesktop4,4.18.1-1build3,
xfe,1.45-2,
xfig,3.2.9-2build3,
xfwm4,4.18.0-1build3,
xgalaga++,0.9-2build1,
xgalaga,2.1.1.0-6,
xhtml2ps,1.0b7-6,
xineliboutput-fbfe,2.2.0+git20211212-2.2build1,
xineliboutput-sxfe,2.2.0+git20211212-2.2build1,
xineliboutput-wlfe,2.2.0+git20211212-2.2build1,
xine-ui,0.99.14+hg20240403-1,
xinput-calibrator,0.7.5+git20140201-1build2,
xiphos,4.2.1+dfsg1-8build3,
xiterm+thai,1.10-2build1,
xjadeo,0.8.12-1build4,
xjed,0.99.20~pre.180+dfsg-2,
xjump,2.7.5-6.2build3,
xkeycaps,2.47-7build3,
xlog,2.0.24-3build2,
xmabacus,8.5.1-1build2,
xmahjongg,3.7-5,
xmakemol,5.16-10build3,
xmakemol-gl,5.16-10build3,
xmaxima,5.46.0-11build3,
xmlcopyeditor,1.3.0.0-1.1build3,
xmonad,0.17.2-1ubuntu2,
xmotd,1.17.3b-11build2,
xmoto,0.6.2+repack-2build3,
xmountains,2.10-2,
xmpsolve,3.2.1-10.1build4,
xmpuzzles,7.7.1-1.2build2,
xnec2c,4.4.12-2build2,
xonix,1.4-35build2,
xoscope,2.3-1build3,
xosview,1.24-1,
xournal,0.4.8.2016-7build4,
xournalpp,1.2.2-2build3,
xpad,5.8.0-1build2,
xpaint,2.9.1.4-4.1build2,
xpdf,3.04+git20240202-1build3,
xpenguins,3.2.1-2,
xperia-flashtool,0.9.34+ds-1,
xpra,3.1.5+dfsg1-0.2ubuntu1,
xpuzzles,7.7.1-1.2build2,
xqf,1.0.6-5build2,
xrdesktop,0.15.1-5.1build3,
xsane,0.999-12.1,
xscavenger,1.4.5-6,
xscreensaver,6.08+dfsg1-1ubuntu3,
xscreensaver-data,6.08+dfsg1-1ubuntu3,
xscreensaver-data-extra,6.08+dfsg1-1ubuntu3,
xscreensaver-gl,6.08+dfsg1-1ubuntu3,
xscreensaver-gl-extra,6.08+dfsg1-1ubuntu3,
xscreensaver-screensaver-bsod,6.08+dfsg1-1ubuntu3,
xscreensaver-screensaver-webcollage,6.08+dfsg1-1ubuntu3,
xsddiagram,1.0-2,
xsensors,0.80-1build2,
xshisen,1.51-8,
xshogi,1.4.2-2ubuntu1,
xskat,4.0-8,
xsnow,3.7.8-1build2,
xsok,1.02-19build2,
xsol,0.31-15build2,
xsoldier,1.8-6,
xtel,3.3.0-26build2,
xterm,390-1ubuntu3,
x-tile,3.3+git20220708.9ec59c9-1,
xtrkcad,5.2.0Beta2.1-2,
xubuntu-default-settings,24.04.4,
xubuntu-live-settings,24.04.4,
xvattr,1.3-0.6ubuntu4,
xvile,9.8z-1build2,
xvkbd,4.1-2build2,
xwayland,24.1.4-0deepin,
xwelltris,1.0.1-18,
xye,0.12.2+dfsg-12,
xygrib,1.2.6.1-3build3,
xyscan,4.64-2build3,
xzgv,0.9.2-2build3,
xzoom,0.3-27,
yabause-qt,0.9.15-3build2,
yad,0.40.0-1build3,
yagf,0.9.5+repack1-1build2,
yagv,0.4~20171211.r234ef16+dfsg-2,
yakuake,23.08.5-0ubuntu3,
yambar,1.10.0-1build2,
yapet,2.6-1ubuntu2,
yasw,0.6-2build3,
ydpdict,1.0.5-1,
yelp,42.2-1build2,
yi,0.19.0-2,
ymuse,0.22-1ubuntu0.24.04.2,
yokadi,1.2.0-4,
yorick-cubeview,2.2-2.2,
yorick-gyoto,2.0.2-1.1build3,
yoshimi,2.3.2-1build3,
youker-assistant,3.0.2.1-0ubuntu5,
youtubedl-gui,3.0-2build2,
yubikey-manager-qt,1.2.5-1build2,
yubioath-desktop,5.1.0-3build2,
yudit,3.1.0-1,
yuview,2.13-1build2,
z88,13.0.0+dfsg2-6build2,
zangband,2.7.5pre1-14build2,
zanshin,23.08.5-0ubuntu3,
zathura,0.5.4-1build2,
zathura-cb,0.1.10-1build4,
zathura-djvu,0.2.9-1build4,
zathura-pdf-poppler,0.3.2-1build3,
zathura-ps,0.2.7-2build4,
zaz,1.0.1-1deepin0,
zbd-utils,2.0.4-1.1build1,
zeal,0.7.0-3build2,
zegrapher,3.1.1-4build2,
zenity,4.0.2-1,
zenmap,7.94+git20230807.3be01efb1+dfsg-3build2,
zim,0.75.2-1,
zint-qt,2.13.0-1build3,
zipper.app,1.5-3build4,
zita-at1,0.6.2-2build3,
zita-bls1,0.3.3-3build2,
zita-dc1,0.3.3-2build2,
zita-dpl1,0.3.3-1build2,
zita-mu1,0.3.3-2build3,
zita-rev1,0.2.2-2build3,
zulucrypt-gui,6.2.0-1ubuntu3,
zulumount-gui,6.2.0-1ubuntu3,
zutty,0.14.8.20231210+dfsg1-1,
zynaddsubfx,3.0.6-6build3,
